timestamp,occupation,status,domain,count
2023-08-12,Sales and marketing support,new,ph,418
2023-08-12,Sales and marketing support,new,ru,70
2023-08-12,Software development and technology,new,es,108
2023-08-12,Software development and technology,new,ph,6
2023-08-12,Software development and technology,new,ru,120
2023-08-12,Writing and translation,new,es,14
2023-08-12,Writing and translation,new,ph,26
2023-08-12,Writing and translation,new,ru,36
2023-08-13,0,new,ru,27
2023-08-13,Clerical and data entry,new,es,14
2023-08-13,Clerical and data entry,new,ph,42
2023-08-13,Clerical and data entry,new,ru,2
2023-08-13,Creative and multimedia,new,es,93
2023-08-13,Creative and multimedia,new,ph,28
2023-08-13,Creative and multimedia,new,ru,77
2023-08-13,Professional services,new,es,2
2023-08-13,Professional services,new,ph,1
2023-08-13,Professional services,new,ru,9
2023-08-13,Sales and marketing support,new,es,10
2023-08-13,Sales and marketing support,new,ph,157
2023-08-13,Sales and marketing support,new,ru,35
2023-08-13,Software development and technology,new,es,118
2023-08-13,Software development and technology,new,ph,5
2023-08-13,Software development and technology,new,ru,97
2023-08-13,Writing and translation,new,es,13
2023-08-13,Writing and translation,new,ph,11
2023-08-13,Writing and translation,new,ru,20
2023-08-14,0,new,ru,54
2023-08-14,Clerical and data entry,new,es,11
2023-08-14,Clerical and data entry,new,ph,45
2023-08-14,Clerical and data entry,new,ru,4
2023-08-14,Creative and multimedia,new,es,64
2023-08-14,Creative and multimedia,new,ph,41
2023-08-14,Creative and multimedia,new,ru,75
2023-08-14,Professional services,new,es,1
2023-08-14,Professional services,new,ru,10
2023-08-14,Sales and marketing support,new,es,9
2023-08-14,Sales and marketing support,new,ph,263
2023-08-14,Sales and marketing support,new,ru,44
2023-08-14,Software development and technology,new,es,102
2023-08-14,Software development and technology,new,ph,6
2023-08-14,Software development and technology,new,ru,107
2023-08-14,Writing and translation,new,es,9
2023-08-14,Writing and translation,new,ph,10
2023-08-14,Writing and translation,new,ru,26
2023-08-15,0,new,ru,30
2023-08-15,Clerical and data entry,new,es,18
2023-08-15,Clerical and data entry,new,ph,109
2023-08-15,Clerical and data entry,new,ru,8
2023-08-15,Creative and multimedia,new,es,82
2023-08-15,Creative and multimedia,new,ph,70
2023-08-15,Creative and multimedia,new,ru,162
2023-08-15,Professional services,new,es,2
2023-08-15,Professional services,new,ph,3
2023-08-15,Professional services,new,ru,15
2023-08-15,Sales and marketing support,new,es,10
2023-08-15,Sales and marketing support,new,ph,561
2023-08-15,Sales and marketing support,new,ru,61
2023-08-15,Software development and technology,new,es,115
2023-08-15,Software development and technology,new,ph,9
2023-08-15,Software development and technology,new,ru,145
2023-08-15,Writing and translation,new,es,9
2023-08-15,Writing and translation,new,ph,30
2023-08-15,Writing and translation,new,ru,37
2023-08-16,0,new,ru,57
2023-08-16,Clerical and data entry,new,es,11
2023-08-16,Clerical and data entry,new,ph,117
2023-08-16,Clerical and data entry,new,ru,5
2023-08-16,Creative and multimedia,new,es,72
2023-08-16,Creative and multimedia,new,ph,78
2023-08-16,Creative and multimedia,new,ru,143
2023-08-16,Professional services,new,ph,2
2023-08-16,Professional services,new,ru,20
2023-08-16,Sales and marketing support,new,es,12
2023-08-16,Sales and marketing support,new,ph,516
2023-08-16,Sales and marketing support,new,ru,71
2023-08-16,Software development and technology,new,es,105
2023-08-16,Software development and technology,new,ph,4
2023-08-16,Software development and technology,new,ru,167
2023-08-16,Writing and translation,new,es,15
2023-08-16,Writing and translation,new,ph,23
2023-08-16,Writing and translation,new,ru,38
2023-08-17,0,new,ru,42
2023-08-17,Clerical and data entry,new,es,13
2023-08-17,Clerical and data entry,new,ph,134
2023-08-17,Clerical and data entry,new,ru,6
2023-08-17,Creative and multimedia,new,es,79
2023-08-17,Creative and multimedia,new,ph,70
2023-08-17,Creative and multimedia,new,ru,134
2023-08-17,Professional services,new,es,1
2023-08-17,Professional services,new,ph,1
2023-08-17,Professional services,new,ru,18
2023-08-17,Sales and marketing support,new,es,12
2023-08-17,Sales and marketing support,new,ph,500
2023-08-17,Sales and marketing support,new,ru,77
2023-08-17,Software development and technology,new,es,128
2023-08-17,Software development and technology,new,ph,8
2023-08-17,Software development and technology,new,ru,154
2023-08-17,Writing and translation,new,es,19
2023-08-17,Writing and translation,new,ph,35
2023-08-17,Writing and translation,new,ru,38
2023-08-18,0,new,ru,72
2023-08-18,Clerical and data entry,new,es,15
2023-08-18,Clerical and data entry,new,ph,113
2023-08-18,Clerical and data entry,new,ru,6
2023-08-18,Creative and multimedia,new,es,65
2023-08-18,Creative and multimedia,new,ph,64
2023-08-18,Creative and multimedia,new,ru,127
2023-08-18,Professional services,new,es,2
2023-08-18,Professional services,new,ph,5
2023-08-18,Professional services,new,ru,16
2023-08-18,Sales and marketing support,new,es,8
2023-08-18,Sales and marketing support,new,ph,523
2023-08-18,Sales and marketing support,new,ru,54
2023-08-18,Software development and technology,new,es,106
2023-08-18,Software development and technology,new,ph,9
2023-08-18,Software development and technology,new,ru,185
2023-08-18,Writing and translation,new,es,11
2023-08-18,Writing and translation,new,ph,37
2023-08-18,Writing and translation,new,ru,40
2023-08-19,0,new,ru,21
2023-08-19,Clerical and data entry,new,es,14
2023-08-19,Clerical and data entry,new,ph,99
2023-08-19,Clerical and data entry,new,ru,13
2023-08-19,Creative and multimedia,new,es,73
2023-08-19,Creative and multimedia,new,ph,74
2023-08-19,Creative and multimedia,new,ru,122
2023-08-19,Professional services,new,es,2
2023-08-19,Professional services,new,ph,4
2023-08-19,Professional services,new,ru,10
2023-08-19,Sales and marketing support,new,es,15
2023-08-19,Sales and marketing support,new,ph,453
2023-08-19,Sales and marketing support,new,ru,54
2023-08-19,Software development and technology,new,es,137
2023-08-19,Software development and technology,new,ph,4
2023-08-19,Software development and technology,new,ru,151
2023-08-19,Writing and translation,new,es,16
2023-08-19,Writing and translation,new,ph,23
2023-08-19,Writing and translation,new,ru,26
2023-08-20,0,new,ru,39
2023-08-20,Clerical and data entry,new,es,16
2023-08-20,Clerical and data entry,new,ph,49
2023-08-20,Clerical and data entry,new,ru,8
2023-08-20,Creative and multimedia,new,es,80
2023-08-20,Creative and multimedia,new,ph,35
2023-08-20,Creative and multimedia,new,ru,81
2023-08-20,Professional services,new,es,2
2023-08-20,Professional services,new,ru,8
2023-08-20,Sales and marketing support,new,es,11
2023-08-20,Sales and marketing support,new,ph,214
2023-08-20,Sales and marketing support,new,ru,35
2023-08-20,Software development and technology,new,es,100
2023-08-20,Software development and technology,new,ph,5
2023-08-20,Software development and technology,new,ru,82
2023-08-20,Writing and translation,new,es,16
2023-08-20,Writing and translation,new,ph,14
2023-08-20,Writing and translation,new,ru,18
2023-08-21,0,new,ru,27
2023-08-21,Clerical and data entry,new,es,11
2023-08-21,Clerical and data entry,new,ph,29
2023-08-21,Clerical and data entry,new,ru,4
2023-08-21,Creative and multimedia,new,es,57
2023-08-21,Creative and multimedia,new,ph,37
2023-08-21,Creative and multimedia,new,ru,73
2023-08-21,Professional services,new,es,1
2023-08-21,Professional services,new,ph,1
2023-08-21,Professional services,new,ru,6
2023-08-21,Sales and marketing support,new,es,12
2023-08-21,Sales and marketing support,new,ph,197
2023-08-21,Sales and marketing support,new,ru,38
2023-08-21,Software development and technology,new,es,109
2023-08-21,Software development and technology,new,ph,3
2023-08-21,Software development and technology,new,ru,90
2023-08-21,Writing and translation,new,es,10
2023-08-21,Writing and translation,new,ph,5
2023-08-21,Writing and translation,new,ru,18
2023-08-22,0,new,ru,71
2023-08-22,Clerical and data entry,new,es,11
2023-08-22,Clerical and data entry,new,ph,109
2023-08-22,Clerical and data entry,new,ru,11
2023-08-22,Creative and multimedia,new,es,80
2023-08-22,Creative and multimedia,new,ph,58
2023-08-22,Creative and multimedia,new,ru,156
2023-08-22,Professional services,new,es,1
2023-08-22,Professional services,new,ph,6
2023-08-22,Professional services,new,ru,23
2023-08-22,Sales and marketing support,new,es,14
2023-08-22,Sales and marketing support,new,ph,493
2023-08-22,Sales and marketing support,new,ru,77
2023-08-22,Software development and technology,new,es,133
2023-08-22,Software development and technology,new,ph,5
2023-08-22,Software development and technology,new,ru,162
2023-08-22,Writing and translation,new,es,16
2023-08-22,Writing and translation,new,ph,25
2023-08-22,Writing and translation,new,ru,51
2023-08-23,0,new,ru,33
2023-08-23,Clerical and data entry,new,es,19
2023-08-23,Clerical and data entry,new,ph,122
2023-08-23,Clerical and data entry,new,ru,6
2023-08-23,Creative and multimedia,new,es,73
2023-08-23,Creative and multimedia,new,ph,78
2023-08-23,Creative and multimedia,new,ru,166
2023-08-23,Professional services,new,es,4
2023-08-23,Professional services,new,ph,2
2023-08-23,Professional services,new,ru,23
2023-08-23,Sales and marketing support,new,es,13
2023-08-23,Sales and marketing support,new,ph,511
2023-08-23,Sales and marketing support,new,ru,75
2023-08-23,Software development and technology,new,es,142
2023-08-23,Software development and technology,new,ph,6
2023-08-23,Software development and technology,new,ru,174
2023-08-23,Writing and translation,new,es,6
2023-08-23,Writing and translation,new,ph,23
2023-08-23,Writing and translation,new,ru,37
2023-08-24,0,new,ru,65
2023-08-24,Clerical and data entry,new,es,9
2023-08-24,Clerical and data entry,new,ph,97
2023-08-24,Clerical and data entry,new,ru,11
2023-08-24,Creative and multimedia,new,es,68
2023-08-24,Creative and multimedia,new,ph,73
2023-08-24,Creative and multimedia,new,ru,119
2023-08-24,Professional services,new,es,2
2023-08-24,Professional services,new,ph,2
2023-08-24,Professional services,new,ru,16
2023-08-24,Sales and marketing support,new,es,11
2023-08-24,Sales and marketing support,new,ph,456
2023-08-24,Sales and marketing support,new,ru,65
2023-08-24,Software development and technology,new,es,98
2023-08-24,Software development and technology,new,ph,7
2023-08-24,Software development and technology,new,ru,142
2023-08-24,Writing and translation,new,es,15
2023-08-24,Writing and translation,new,ph,31
2023-08-24,Writing and translation,new,ru,31
2023-08-25,0,new,ru,32
2023-08-25,Clerical and data entry,new,es,15
2023-08-25,Clerical and data entry,new,ph,104
2023-08-25,Clerical and data entry,new,ru,12
2023-08-25,Creative and multimedia,new,es,64
2023-08-25,Creative and multimedia,new,ph,67
2023-08-25,Creative and multimedia,new,ru,137
2023-08-25,Professional services,new,es,3
2023-08-25,Professional services,new,ph,5
2023-08-25,Professional services,new,ru,14
2023-08-25,Sales and marketing support,new,es,15
2023-08-25,Sales and marketing support,new,ph,570
2023-08-25,Sales and marketing support,new,ru,53
2023-08-25,Software development and technology,new,es,133
2023-08-25,Software development and technology,new,ph,12
2023-08-25,Software development and technology,new,ru,132
2023-08-25,Writing and translation,new,es,9
2023-08-25,Writing and translation,new,ph,31
2023-08-25,Writing and translation,new,ru,35
2023-08-26,0,new,ru,61
2023-08-26,Clerical and data entry,new,es,16
2023-08-26,Clerical and data entry,new,ph,97
2023-08-26,Clerical and data entry,new,ru,3
2023-08-26,Creative and multimedia,new,es,74
2023-08-26,Creative and multimedia,new,ph,51
2023-08-26,Creative and multimedia,new,ru,121
2023-08-26,Professional services,new,es,1
2023-08-26,Professional services,new,ph,5
2023-08-26,Professional services,new,ru,18
2023-08-26,Sales and marketing support,new,es,12
2023-08-26,Sales and marketing support,new,ph,456
2023-08-26,Sales and marketing support,new,ru,42
2023-08-26,Software development and technology,new,es,154
2023-08-26,Software development and technology,new,ph,2
2023-08-26,Software development and technology,new,ru,130
2023-08-26,Writing and translation,new,es,23
2023-08-26,Writing and translation,new,ph,25
2023-08-26,Writing and translation,new,ru,33
2023-08-27,0,new,ru,32
2023-08-27,Clerical and data entry,new,es,16
2023-08-27,Clerical and data entry,new,ph,46
2023-08-27,Clerical and data entry,new,ru,3
2023-08-27,Creative and multimedia,new,es,59
2023-08-27,Creative and multimedia,new,ph,29
2023-08-27,Creative and multimedia,new,ru,82
2023-08-27,Professional services,new,ph,1
2023-08-27,Professional services,new,ru,8
2023-08-27,Sales and marketing support,new,es,15
2023-08-27,Sales and marketing support,new,ph,202
2023-08-27,Sales and marketing support,new,ru,41
2023-08-27,Software development and technology,new,es,117
2023-08-27,Software development and technology,new,ph,6
2023-08-27,Software development and technology,new,ru,86
2023-08-27,Writing and translation,new,es,12
2023-08-27,Writing and translation,new,ph,15
2023-08-27,Writing and translation,new,ru,15
2023-08-28,0,new,ru,50
2023-08-28,Clerical and data entry,new,es,19
2023-08-28,Clerical and data entry,new,ph,32
2023-08-28,Clerical and data entry,new,ru,7
2023-08-28,Creative and multimedia,new,es,60
2023-08-28,Creative and multimedia,new,ph,19
2023-08-28,Creative and multimedia,new,ru,61
2023-08-28,Professional services,new,es,2
2023-08-28,Professional services,new,ph,1
2023-08-28,Professional services,new,ru,11
2023-08-28,Sales and marketing support,new,es,18
2023-08-28,Sales and marketing support,new,ph,155
2023-08-28,Sales and marketing support,new,ru,32
2023-08-28,Software development and technology,new,es,159
2023-08-28,Software development and technology,new,ph,2
2023-08-28,Software development and technology,new,ru,81
2023-08-28,Writing and translation,new,es,19
2023-08-28,Writing and translation,new,ph,10
2023-08-28,Writing and translation,new,ru,25
2023-08-29,0,new,ru,22
2023-08-29,Clerical and data entry,new,es,16
2023-08-29,Clerical and data entry,new,ph,97
2023-08-29,Clerical and data entry,new,ru,14
2023-08-29,Creative and multimedia,new,es,78
2023-08-29,Creative and multimedia,new,ph,61
2023-08-29,Creative and multimedia,new,ru,121
2023-08-29,Professional services,new,es,1
